key	publishingOrganizationKey	doi	type	title	createdby	created	modified	
20e4f877-abac-42b7-a3ac-805752986ddd	750a8724-fa66-4c27-b645-bd58ac5ee010	doi:10.3897/bdj.4.e7085	CHECKLIST	Checklist of aquatic and marshy Monocotyledons from the Araguaia River basin, Brazilian Cerrado		2016-03-03T05:31:38.774+0000	2017-05-31T07:38:49.211+0000	
f70fdd5a-e761-43b6-a854-462826cc7933	92bd7d31-3255-4f1c-8552-cbb6fbe60478	doi:10.15468/rdtyfv	OCCURRENCE	SJRP - Herbário de São José do Rio Preto		2015-06-19T11:53:17.553+0000	2018-01-05T18:37:42.522+0000	
5a0f2fe0-5516-4dc2-87df-6664c14249e0	a684d545-47fd-44fc-b557-6971a864c055	doi:10.15468/6j2hwj	OCCURRENCE	HFSL - Herbário Dr. Ary Tupinambá Penna Pinheiro		2015-05-28T15:13:43.300+0000	2017-12-29T14:21:34.361+0000	
68c90cbc-e74b-4fb6-8ee4-6fa3bd247837	fe647d6c-1c4b-441b-b93b-d310d074b227	doi:10.15468/8ujflh	OCCURRENCE	VIC - Herbário da Universidade Federal de Viçosa		2015-06-02T19:13:58.317+0000	2017-12-29T14:10:02.950+0000	
0bcbd3a8-f22e-4350-a19d-a94fe6ca9738	b3422768-adc1-4be2-9f59-c1d7af724428	doi:10.15468/jn3v2g	OCCURRENCE	UFG - Herbário da Universidade Federal de Goiás		2015-06-02T18:54:09.545+0000	2017-12-29T14:05:28.859+0000	
43e4b07b-f31d-4ab9-82c5-e87048a138ee	d1e2f6a3-4016-46ba-b031-36f843790457	doi:10.15468/vd8xjc	OCCURRENCE	FCAB - Herbário Friburguense		2015-06-02T18:09:14.773+0000	2018-01-16T12:20:55.657+0000	
965b5ae5-7b2d-4155-a7ff-e9e496d70f90	605d693a-f335-44fb-b6cf-3ac49842358e	doi:10.15468/zhlmlh	OCCURRENCE	HUTO - Herbário da Universidade de Tocantins		2015-06-02T17:15:57.521+0000	2017-12-29T14:28:03.761+0000	
92e7a11c-2765-4eee-9341-2a89083e6132	f22ff2ae-6384-4d40-9ded-4d96befcacf0	doi:10.15468/vsjsdc	OCCURRENCE	BOTU - Herbário Irina Delanova Gemtchújnicov		2015-05-19T16:53:54.564+0000	2017-12-29T14:25:46.816+0000	
3345dcbc-a43d-4307-9cd8-084cb293d6bb	99e6e602-8dbd-46fe-aebb-ab1993168565	doi:10.15468/gg0o1b	OCCURRENCE	OUPR - Herbário "Professor José Badini"		2015-05-19T16:44:49.018+0000	2017-12-29T14:27:29.024+0000	
969597cd-473c-4d18-90e8-d11b5c107d0a	06867940-0867-4b4a-abb2-a57a16fcf2dc	doi:10.15472/yguqxm	OCCURRENCE	Fauna y flora asociada a 18 humedales del valle geográfico del río Cauca		2015-03-25T14:11:22.032+0000	2018-01-15T21:21:33.533+0000	
2cc1e048-96db-40d2-b9b7-54d0d6975d54	7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a	doi:10.15472/ahcjrq	OCCURRENCE	Herbario virtual bosques secos de Colombia - Sección herbario ICESI		2015-03-04T15:27:02.621+0000	2018-01-16T21:59:33.431+0000	
9cffad6e-51b7-45ca-8679-32374a07f884	77c64839-4c99-4a40-beb3-cd16afc23540	doi:10.15472/tlqst0	OCCURRENCE	Plantas Acuáticas de la Orinoquía Colombiana		2015-02-10T00:04:23.986+0000	2017-03-09T16:11:37.507+0000	
68829f71-56b1-4015-a363-ef8f0e1d6e4f	296fe5cf-ae43-4212-8f77-293e807d0d5a	doi:10.5886/66f3rsta	OCCURRENCE	OAC-BIO Herbarium		2014-07-29T14:16:35.470+0000	2016-08-18T12:32:09.598+0000	
de45bd59-54e6-4f62-9a15-b481af99fc48	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/t4bht1	OCCURRENCE	Herbario virtual bosques secos de Colombia - sección herbario FMB (IAvH)		2014-06-16T14:10:27.319+0000	2017-02-13T18:47:38.787+0000	
55d3f041-5cd7-45cf-99e0-80cddfd035d7	7a079928-aee9-418a-b083-6152d01c78d6	doi:10.15472/etacng	METADATA	Herbario CDMB - Jardín Botánico Eloy Valenzuela		2013-05-17T20:56:56.000+0000	2018-02-01T17:31:10.612+0000	
ffab0ec5-c5f9-4c26-9b63-28696dc5cac5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	doi:10.15468/vlr656	OCCURRENCE	Millenium Seedbank (MSB)		2011-03-01T09:16:39.000+0000	2016-08-18T12:32:37.996+0000	
85c8e444-f762-11e1-a439-00145eb45e9a	f739aef0-8a5b-11d9-bc8d-b8a03c50a862	doi:10.15468/31iaih	OCCURRENCE	Herbarium Hamburgense		2007-05-03T14:25:39.000+0000	2017-11-09T11:35:10.119+0000	
705b2928-9248-499a-bbee-233a2604a419	497c081b-8157-4287-bb5c-291a4c71439c	doi:10.15468/nm7tqy	OCCURRENCE	Herbario Gaspar Xuarez (BAA) - Facultad de Agronomía - Universidad de Buenos Aires		2017-10-12T11:21:46.917+0000	2017-10-12T11:22:50.548+0000	
2f7208c8-b31d-4287-84b4-fc10ab376302	f7f9717e-9e50-4a00-a30f-7b134390a566	doi:10.15472/8t4cb9	OCCURRENCE	Herbario Universidad de Caldas - FAUC		2017-07-19T17:19:25.153+0000	2017-10-13T23:15:44.089+0000	
d9f88728-5c0d-4fbe-a0ef-9559c2d9bf46	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/wvzbba	OCCURRENCE	Florística de las gramíneas de Chihuahua		2016-12-17T07:19:41.697+0000	2017-03-11T00:58:17.339+0000	
2e6917b2-44b4-4af7-94ce-47ac40677784	c8f840a3-4949-4e18-82e9-5771c3e57129	doi:10.15472/iricit	OCCURRENCE	Colección Herbario Universidad Católica de Oriente		2016-02-23T16:36:53.594+0000	2017-03-09T16:14:51.878+0000	
8ac9b3f9-383e-4401-bb17-fdd802057087	cd9bc4b5-4375-4991-aec5-0b4443b5d7a6	doi:10.15472/bz0iw2	OCCURRENCE	Biodiversidad en las propuestas para declaratoria de �?reas Protegidas en los Municipios de Dagua, Restrepo, La Cumbre y Vijes y un Grupo de Reservas Naturales de la Sociedad Civil		2015-07-16T16:08:38.731+0000	2018-01-16T20:57:06.468+0000	
7aac2a16-2b16-410c-8649-6aae7a752ebb	b3422768-adc1-4be2-9f59-c1d7af724428	doi:10.15468/tnfep3	METADATA	HJ - Herbario Jataiense Prof. Germano Guarim Neto		2015-06-02T18:52:14.074+0000	2018-02-01T17:30:43.861+0000	
963f12d0-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	doi:10.15468/hrztgn	OCCURRENCE	Botany Division, Yale Peabody Museum		2009-03-13T13:26:48.000+0000	2018-02-02T10:23:11.829+0000	
c01696db-a5fe-4d3a-8b26-90760604774b	41d6acb0-48b5-11db-a1c2-b8a03c50a862	doi:10.15468/iv6y8m	OCCURRENCE	Michigan State University Herbarium Vascular Plants		2014-10-20T19:12:46.545+0000	2017-05-31T18:43:11.135+0000	
85b7c056-f762-11e1-a439-00145eb45e9a	6f3ccc65-0a54-4e65-ae7e-13b92d618e7c	doi:10.15468/ubf7pu	OCCURRENCE	Institut Botanic de Barcelona, BC-Histórico		2007-04-21T19:43:08.000+0000	2017-10-23T12:35:30.707+0000	
3fb3dcc1-46cc-4b34-9ea9-342ed7dfd8f2	a4d6cc6b-4c62-4015-ad7b-1ba69847a616	doi:10.15468/898esi	OCCURRENCE	Digital Florula - Las Cruces Biological Station		2012-02-28T14:49:27.000+0000	2016-08-18T12:32:37.996+0000	
8501be96-f762-11e1-a439-00145eb45e9a	b459e790-0d3c-11d9-8431-b8a03c50a862	doi:10.15468/y8rgnq	OCCURRENCE	MEXU/Tipos de plantas vasculares		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:51.884+0000	
834b7330-f762-11e1-a439-00145eb45e9a	a6deb94a-2c40-47ec-a678-3d502cd42bc2	doi:10.15468/ul946t	OCCURRENCE	Herbario de Plantas Vasculares de la Universidad de Salamanca: SALA		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
197e1421-7932-46a9-b227-0405ed5a4304	f02c4182-d31e-45d8-9270-7e06870b497a	doi:10.15468/0mw2hm	OCCURRENCE	Funed-Pol - Coleção de lâminas de grãos de pólen		2015-05-19T17:00:37.677+0000	2018-01-13T11:50:46.931+0000	
fffdea53-c113-4cdc-896e-a9c5fd726591	1c72778c-05de-4f31-b83a-ff541ce5dff7	doi:10.15468/vrwzob	OCCURRENCE	UESC - Herbário Universidade Estadual de Santa Cruz		2015-05-28T15:28:57.288+0000	2017-12-29T14:17:55.021+0000	
b18aa640-0367-4956-a6a4-5f07141127f1	6bfada01-036d-455a-b332-081dbe226a05	doi:10.15468/ebf7xz	OCCURRENCE	HVASF - Herbário Vale do São Francisco		2015-06-02T19:23:42.942+0000	2017-12-29T14:16:47.748+0000	
eee198af-c61d-489a-84f7-fef567e8c8d0	f4cf14c8-58db-4947-a93c-e43f2b7fe171	doi:10.15468/vaiw6e	OCCURRENCE	EAN - Herbário Jaime Coelho de Moraes		2015-05-22T16:25:37.900+0000	2017-12-29T14:13:07.661+0000	
e1278068-7d2d-44e0-8274-a46ae6ebf957	69e3ffff-c8fa-43a5-8d76-0c24261df2d7	doi:10.15468/8catgj	OCCURRENCE	SORO - Herbário do Centro de Ciências e Tecnologias para a Sustentabilidade		2015-05-19T17:48:57.284+0000	2017-12-29T14:15:59.947+0000	
cd6905cf-54d7-4628-b762-f63d269e239b	4205110f-3f0f-40d8-bd0f-2fa71bc827b5	doi:10.15468/3qpd4g	OCCURRENCE	R - Herbário do Museu Nacional		2015-05-18T14:33:24.157+0000	2018-01-12T13:11:03.190+0000	
afae313d-2283-49fc-97fd-6825da4cb49b	903d4412-04a3-47c7-8584-7911a3d7e2d1	doi:10.15468/9tmqsk	OCCURRENCE	HTSA - Herbário do Trópico Semiárido		2015-05-15T11:54:42.279+0000	2017-12-29T14:31:56.206+0000	
ed3093d3-7f6b-4da7-8726-f800531a5d7f	2a7e3080-28a9-11dd-97cd-b8a03c50a862	doi:10.15472/yiqoja	OCCURRENCE	Vegetación de la desembocadura del caño Teracay en el río Tomo, Puerto Carreño, Vichada - Proyecto Colombia Bio		2017-11-16T13:26:59.354+0000	2017-12-06T12:43:36.265+0000	
bf4641a7-a856-4061-8746-43a9e26db0cb	f5fd374b-89cb-4ab6-b3eb-794c65f232c3	doi:10.15468/wn5vzn	OCCURRENCE	Inventário florístico de 20 parcelas permanentes estabelecidas em áreas de savana do norte da Amazônia brasileira		2017-05-17T15:37:47.445+0000	2017-09-29T11:25:08.374+0000	
3c6a5d9a-3d99-4f65-b44d-62a7dd9da196	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/oqfbcz	OCCURRENCE	Estudio de la diversidad florística de la región de Nizanda en el Istmo de Tehuantepec, Oaxaca		2017-01-10T01:43:52.385+0000	2017-03-11T00:59:02.775+0000	
7fc43fee-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/uwl5s0	OCCURRENCE	Composición florística del Parque Nacional Huatulco		2011-07-12T10:44:05.000+0000	2017-03-11T01:01:58.624+0000	
80b01cca-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/3niwji	OCCURRENCE	Inventario florístico de la Sierra de Huautla, Morelos		2011-07-13T21:41:47.000+0000	2017-03-11T01:13:15.951+0000	
34bdd863-0afd-407c-bde0-a1539263156e	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/doghxc	OCCURRENCE	El banco de datos del Herbario HCIB en línea (Fase I): Implementación del Sistema Biótica		2016-12-17T06:51:47.944+0000	2017-03-11T00:59:20.076+0000	
9c69b566-0ef0-49a8-9e55-3d52155ea05a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/l8ahkz	OCCURRENCE	Inventario florístico en Baja California Sur: Región del Cabo e Islas adyacentes		2016-12-23T03:09:29.977+0000	2017-03-11T00:59:42.584+0000	
86894738-457d-4d25-89ca-d05231a02d46	c38fb00b-8564-406c-b05b-2720815a0bd0	doi:10.15468/vmsmgr	OCCURRENCE	CVRD - Herbário da Reserva Natural Vale		2015-06-16T14:12:49.798+0000	2018-01-05T18:24:27.585+0000	
22331d58-4a7e-40da-b7db-652a4d4d85ed	e7132376-4a7e-458a-be08-946850a2beac	doi:10.15468/dlorqh	OCCURRENCE	HERBAM - Herbário da Amazônia Meridional		2015-06-02T18:25:52.334+0000	2017-12-29T14:26:43.300+0000	
7fb0cd38-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/dssm6c	OCCURRENCE	Base de datos de las regiones prioritarias 113 y 120 en los municipios de Zirándaro y Coahuayutla, (Guerrero)		2011-07-12T10:40:59.000+0000	2017-03-11T01:13:56.983+0000	
96af2dd6-f762-11e1-a439-00145eb45e9a	b459e790-0d3c-11d9-8431-b8a03c50a862	doi:10.15468/gkujpl	OCCURRENCE	MEXU/Flora de Oaxaca		2009-06-09T11:07:29.000+0000	2016-08-18T12:32:51.884+0000	
bd93635d-c4ad-46ad-a285-aad2c3bfd408	dd124c1f-abed-41aa-b87b-6182a53ecf11	doi:10.15468/qfmilu	OCCURRENCE	Records of the WA Seed Technology Centre		2017-09-20T15:07:09.716+0000	2018-01-26T14:05:38.604+0000	
6ac3f774-d9fb-4796-b3e9-92bf6c81c084	bb646dff-a905-4403-a49b-6d378c2cf0d9	doi:10.15468/uc1apo	OCCURRENCE	naturgucker		2014-06-24T13:42:49.963+0000	2016-08-18T12:32:37.996+0000	
baa86fb2-7346-4507-a34f-44e4c1bd0d57	b2dbd210-90c2-11df-86a3-b8a03c50a862	doi:10.15468/rydcn2	OCCURRENCE	Carnet en Ligne		2011-03-04T12:57:01.000+0000	2016-09-07T14:43:24.239+0000	
efd4552a-faa4-4f35-a5ac-007b9ca84e8e	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/9wcpqn	OCCURRENCE	Actualización de las bases de datos de colecciones, especies en peligro de extinción, colecta y propagación de germoplasma		2016-12-17T05:59:25.796+0000	2017-03-11T01:11:27.279+0000	
7fcba126-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/tcf1ya	OCCURRENCE	Contribución al conocimiento de la flora útil de la selva Lacandona		2011-07-12T10:44:06.000+0000	2017-03-11T01:03:10.090+0000	
fe9fd170-3d00-413c-bbf1-3130e51f2635	65fffa9e-53b3-40cd-9dbb-727c1cb2a431	doi:10.15468/mpx4qk	OCCURRENCE	Diversité et distribution des espèces de plantes menacées au Bénin		2017-03-04T16:37:07.029+0000	2017-10-30T17:53:34.785+0000	
7f6dc132-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/dgmxss	OCCURRENCE	Base de datos de la flora de la Reserva de la Biosfera Chamela-Cuixmala, Jalisco, México		2011-07-12T10:37:46.000+0000	2017-03-11T01:08:33.536+0000	
80307a38-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/jbeu2v	OCCURRENCE	Actualización e incremento del banco de datos de la colección de herbario del Jardín Etnobotánico de Oaxaca		2011-07-12T10:53:30.000+0000	2017-03-11T01:13:01.900+0000	
4b215a29-3ff0-4242-be72-77490cc773a8	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/e38eyz	OCCURRENCE	La familia Asteraceae en México. Fase VI		2016-12-17T07:43:22.245+0000	2017-03-11T00:58:58.327+0000	
a2fc0119-703d-42e6-a627-a356433cde9d	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/itk4v9	OCCURRENCE	Integración de bases de datos, actualización y sistematización de la colección de flora del Herbario Eizi Matuda (HEM)		2016-12-21T21:38:45.331+0000	2017-03-11T01:10:33.564+0000	
7ba7566d-9ba9-468a-9ae7-359fb19222aa	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/hbtpi4	OCCURRENCE	Inventario florístico de los cerros San Martí y El Patol en el semidesierto queretano		2016-12-17T16:27:17.807+0000	2017-03-11T01:08:58.311+0000	
80b168c8-f762-11e1-a439-00145eb45e9a	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/ledqy2	OCCURRENCE	Colección científica del Museo de Historia Natural Alfredo Dugés		2011-07-13T22:06:49.000+0000	2017-03-11T00:57:39.908+0000	
aab0cf80-0c64-11dd-84d1-b8a03c50a862	883ee5d0-9177-423d-a636-0284e8a4de46	doi:10.15468/c4w4co	OCCURRENCE	Lund Botanical Museum (LD)		2010-05-03T22:02:18.000+0000	2018-02-02T12:45:22.677+0000	
bf0dd71d-364c-4f16-8612-2661f07f40a2	61b0ba19-5ebf-4bb2-8591-531d6f3b7eb7	doi:10.15468/z51ipd	OCCURRENCE	UFACPZ - Herbário da Universidade Federal do Acre		2016-01-25T12:31:45.950+0000	2018-01-12T13:13:28.694+0000	
8dd06261-d1a7-4c2b-9007-c3a4d93dfee3	e7132376-4a7e-458a-be08-946850a2beac	doi:10.15468/dhtcib	OCCURRENCE	HPAN - Herbário do Pantanal "Vali Joana Pott"		2015-06-02T18:27:39.104+0000	2017-12-29T14:07:50.817+0000	
4c1bc8db-584e-4d69-bf8c-9221ff5bbb34	c0e25223-5b55-4e02-8556-178781709720	doi:10.15468/edouea	OCCURRENCE	tef-database		2015-12-01T13:06:32.988+0000	2017-10-30T18:04:41.747+0000	
49408f5e-a345-4ce3-9de6-6f2403a4fcc4	750a8724-fa66-4c27-b645-bd58ac5ee010	doi:10.3897/bdj.3.e4541	CHECKLIST	Checklist of Fabaceae Lindley in Balaghat Ranges of Maharashtra, India		2015-03-05T13:44:27.398+0000	2017-05-31T07:38:49.211+0000	
82448a85-e723-4c19-92db-98fe2b1d076e	8b681d05-5039-4bd0-a8b7-ea260e457808	doi:10.15468/xv4ufh	OCCURRENCE	Université Pédagogique Nationale de Kinshasa (UPN) - Plantes fourragères de la République démocratique du Congo - Projet CABIN		2015-04-09T15:00:43.547+0000	2016-08-18T12:32:51.884+0000	
cc5e1e3d-0850-4cde-a282-656657752e13	6c147991-c3bf-453d-a778-3bea9a534804	doi:10.15472/mpp02q	OCCURRENCE	Herbario de la Universidad Industrial de Santander		2015-03-13T21:18:17.487+0000	2017-03-09T16:14:53.608+0000	
369a4612-fb43-41fc-9f73-1224391a21d5	315127e0-d7bb-11db-9885-b8a03c50a862	doi:10.15468/kipr4f	OCCURRENCE	LISU Herbario Angola		2015-02-13T11:43:08.077+0000	2016-08-18T12:32:51.884+0000	
dd3901f2-80c7-4037-b720-5bff4d615ec5	d4b69dfa-48ae-488e-8044-ee2103235c0e	doi:10.15468/wbmr7c	OCCURRENCE	Herbier CNRST/INERA		2014-11-04T16:07:48.524+0000	2016-08-18T12:32:37.996+0000	
ad43e954-dd79-4986-ae34-9ccdbd8bf568	ada9d123-ddb4-467d-8891-806ea8d94230	doi:10.15468/cndomv	OCCURRENCE	Geographically tagged INSDC sequences		2014-07-09T07:54:48.616+0000	2016-08-18T12:32:37.996+0000	
838475f4-f762-11e1-a439-00145eb45e9a	6f3ccc65-0a54-4e65-ae7e-13b92d618e7c	doi:10.15468/pff0t6	OCCURRENCE	Institut Botanic de Barcelona, BC		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
3dac6c1a-ef35-4804-9a7e-df3fd20621b3	478a9e81-e716-42dc-a68d-03487953a32e	doi:10.15468/nzvfpb	OCCURRENCE	Herbario Museo de La Salle Bogotá (BOG)		2013-01-24T19:52:08.000+0000	2017-09-04T14:27:51.448+0000	
4f72060d-2c72-4d5f-addc-8d1b1049c78a	01d38e13-944c-4f4b-96a2-25ecf1751140	doi:10.15468/npk1o5	OCCURRENCE	Natural History Museum Maastricht (NL) - Herbarium		2012-05-22T21:13:12.000+0000	2017-08-14T10:26:16.479+0000	
7adf20e0-c955-11de-95c0-b8a03c50a862	98e934b0-5f31-11de-b67e-b8a03c50a862	doi:10.15468/bkzv1l	OCCURRENCE	Royal Botanic Garden Edinburgh Living Plant Collections (E)		2010-05-03T22:02:18.000+0000	2018-01-27T22:45:12.217+0000	
a5dd8cc3-7971-4b3c-a75c-d345940572bd	c0e25223-5b55-4e02-8556-178781709720	doi:10.15468/pucjqn	OCCURRENCE	tef-database		2011-03-30T07:42:34.000+0000	2016-08-18T12:32:37.996+0000	
bd246610-0e2d-11de-b8e6-b8a03c50a862	24c3dc90-822b-11d8-b7ed-b8a03c50a862	doi:10.15468/8kbpfk	OCCURRENCE	Seed collection – dead seeds for evaluation and observation purposes		2010-05-03T22:02:18.000+0000	2017-12-15T14:24:05.732+0000	
8492ecf0-f762-11e1-a439-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	doi:10.15468/cgm3js	OCCURRENCE	Plant Specimens of Kurashiki Museum of Natural History		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
1c334170-7ed1-11df-8c4a-0800200c9a66	def87a70-0837-11d9-acb2-b8a03c50a862	doi:10.15468/dgbpla	OCCURRENCE	SANT Herbarium vascular plants collection		2010-05-03T22:02:18.000+0000	2017-12-21T22:07:16.552+0000	
8353c5bc-f762-11e1-a439-00145eb45e9a	857b3f90-230f-474d-9559-6f740efadbba	doi:10.15468/vjuvw1	OCCURRENCE	Jardín Botánico de Córdoba: Herbarium COA		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9	43587ad0-bafb-11d9-8e53-b8a03c50a862	doi:10.15468/axtkuz	OCCURRENCE	University of Graz, Institute of Plant Sciences - Herbarium GZU		2017-09-14T13:28:58.343+0000	2017-09-14T13:28:58.343+0000	
9f5db154-686c-46d0-8b94-4ad4b528b741	57254bd0-8256-11d8-b7ed-b8a03c50a862	doi:10.15468/aavwqt	OCCURRENCE	Sammlung Dinter Herbarium Hamburg HBG		2017-05-17T10:05:17.514+0000	2017-05-17T10:05:17.514+0000	
9b039d75-b613-40bd-9368-182f124be97c	b2db85d5-c5fe-4125-9e36-590a5f651829	doi:10.15468/jbp1u9	OCCURRENCE	Plant inventory of W Biosphere reserve (North-Benin). Data mobilized in the framework of JRS Biodiversity Foundation project		2016-09-29T22:46:10.201+0000	2017-10-30T17:53:49.968+0000	
b5dc599c-2c51-4878-a92b-52f601f94335	9898d7f3-bd89-4bc8-87e7-77b60d9f9f18	doi:10.15468/mnys1f	OCCURRENCE	Herbier_CNSF		2014-04-14T08:07:10.930+0000	2016-08-18T12:32:37.996+0000	
704fd2e5-f071-4836-8f24-2b3da24f7b57	b8cd2cdb-ee95-409c-b1b8-e09bab4f9a70	doi:10.15472/kctr0d	OCCURRENCE	Colección de Plantas Vasculares del Herbario Forestal UDBC "Gilberto Emilio Mahecha Vega"		2016-11-18T13:28:40.369+0000	2017-12-05T14:16:58.857+0000	
ec81f6d4-e92f-480c-a73a-a4b71ba435cc	833f0d81-717d-4f11-95b0-0f738545adad	doi:10.15468/i7some	OCCURRENCE	Herbarium Erlangense		2015-06-09T12:53:35.321+0000	2017-11-13T11:11:46.154+0000	
4d0fa690-1551-46f0-9a22-acfec0e00dd0	503e9b26-09b5-4c40-b42a-bb476319a8ad	doi:10.15468/rt7ybs	OCCURRENCE	VIES - Herbário Central da Universidade Federal do Espírito Santo		2015-06-02T19:16:50.730+0000	2018-01-12T13:12:58.993+0000	
fdf55163-54d8-4bc7-862d-7e41068589e3	6215eac7-a176-4a7f-9bba-552b3f5ba9a3	doi:10.15468/nprbvk	OCCURRENCE	HRCB - Herbário Rioclarense		2015-06-02T18:49:51.038+0000	2017-12-29T14:29:11.379+0000	
df761c30-988d-4ff8-b7d4-b24ff51c0c8d	a22bfc81-4a56-411f-9a83-860e28e22374	doi:10.15468/nr4sgo	OCCURRENCE	IRAI - Herbário do Parque da Ciência Newton Freire Maia		2015-05-26T17:29:05.091+0000	2017-12-29T14:17:09.787+0000	
c3cf0200-8818-40cc-bec3-039aad7625c6	ea79c3f0-78b4-4614-9c17-b991662bd18d	doi:10.15468/sx61uz	OCCURRENCE	CNMT - Herbário Centro Norte Mato Grossense		2015-05-11T17:15:20.153+0000	2017-12-29T14:19:34.820+0000	
de49c340-0c61-11dd-84ce-b8a03c50a862	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	doi:10.15468/afkfpi	OCCURRENCE	Gothenburg Herbarium - General (GBIF:IH:GB:Herbarium)		2010-05-03T22:02:18.000+0000	2017-12-11T14:11:36.208+0000	
aeb4640c-e649-43b9-bf5c-dc9c6ec7540e	f5fd374b-89cb-4ab6-b3eb-794c65f232c3	doi:10.15468/o8q0jz	OCCURRENCE	Herbário da Pontifícia Universidade Católica do Paraná - HUCP		2017-10-24T13:38:24.786+0000	2017-11-08T20:00:25.439+0000	
5bad80c7-8b9e-448a-84fe-df70288f16ac	d07d294b-8ae1-48ab-94e2-f7caae47707d	doi:10.15468/ew5ksp	OCCURRENCE	HUSC - Herbário Unisanta		2015-06-02T19:29:57.319+0000	2017-12-29T14:21:02.863+0000	
eb63cc46-126f-43b2-9c3e-0f03a97e0638	60f97f47-cd0d-4ff5-b0c0-c98495bf430a	doi:10.15468/jovi18	OCCURRENCE	HDJF - Herbário Dendrológico Jeanine Felfili		2015-05-11T17:27:03.235+0000	2017-12-29T14:08:03.448+0000	
835d30de-f762-11e1-a439-00145eb45e9a	bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f	doi:10.15468/l8vpay	OCCURRENCE	Herbarium of Vascular Plants Collection of the University of Extremadura (Spain)		2007-04-03T12:40:17.000+0000	2016-08-18T12:32:37.996+0000	
c18ebb72-6c7c-11e2-90ce-00145eb45e9a	59c81290-df0e-11d8-b22e-b8a03c50a862	doi:10.15468/ywglaz	OCCURRENCE	Forster herbarium, Göttingen (GOET)		2013-02-01T14:36:25.000+0000	2017-11-13T11:03:44.339+0000	
962f59bc-f762-11e1-a439-00145eb45e9a	75642970-f855-11dd-8235-b8a03c50a862	doi:10.15468/s2iu7d	OCCURRENCE	Collections and observation data National Museum of Natural History Luxembourg		2009-02-19T14:18:30.000+0000	2017-10-06T11:42:58.282+0000	
7f5391ae-4f6c-43a2-8a66-6ccfd447399a	1bb0cdae-54b7-4648-af44-bf7eecfdf692	doi:10.15468/pvcg5r	OCCURRENCE	Inventaire de la zone de Vasseredou		2017-09-20T13:43:52.845+0000	2017-10-30T20:06:02.395+0000	
b737fdac-8e6c-40fb-b743-f226e2b2f9da	5ca9a113-2397-4540-84b4-41114a1404ef	doi:10.15468/iokuu0	OCCURRENCE	Agroforestry species in Parkia biglobosa's parklands in Northern Benin		2017-08-11T13:28:50.379+0000	2017-10-30T17:53:22.037+0000	
15484cf0-ec61-45cb-bf9c-73b365d998ef	903d4412-04a3-47c7-8584-7911a3d7e2d1	doi:10.15468/utviiq	OCCURRENCE	HTSA-Carpoteca - Carpoteca do Trópico Semiárido		2015-05-15T11:52:21.176+0000	2018-01-13T11:53:07.244+0000	
76a657f1-c2b7-4be6-b822-1f8efccc5323	5ca9a113-2397-4540-84b4-41114a1404ef	doi:10.15468/blra4p	OCCURRENCE	Data collected in the framework of the accomplishment of research activities		2017-05-04T18:11:20.730+0000	2017-10-30T17:53:52.030+0000	
38f7fda0-b139-4285-ae61-d58f075b54d1	ff90b050-c256-11db-b71b-b8a03c50a862	doi:10.15468/atipsu	OCCURRENCE	Proyecto de cultivo extensivo y comercialización de las mariposas de la región de Chajul, Chiapas		2016-12-21T03:24:15.608+0000	2017-03-11T01:08:36.712+0000	
